Available Spaces,Precipitation,WindSpeed,DayOfWeek,MinutesPastMidnight,CarparkCodeInt,WeekdayWeekend,TimeOfDay
0,0.0,35.3,3,1161,1,1,2
266,0.0,35.3,3,1161,2,1,2
297,0.0,35.3,3,1161,3,1,2
669,0.0,35.3,3,1161,4,1,2
357,0.0,35.3,3,1161,5,1,2
250,0.0,35.3,3,1166,0,1,2
0,0.0,35.3,3,1166,1,1,2
269,0.0,35.3,3,1166,2,1,2
298,0.0,35.3,3,1166,3,1,2
671,0.0,35.3,3,1166,4,1,2
364,0.0,35.3,3,1166,5,1,2
255,0.0,35.3,3,1171,0,1,2
0,0.0,35.3,3,1171,1,1,2
268,0.0,35.3,3,1171,2,1,2
305,0.0,35.3,3,1171,3,1,2
672,0.0,35.3,3,1171,4,1,2
363,0.0,35.3,3,1171,5,1,2
255,0.0,35.3,3,1176,0,1,2
0,0.0,35.3,3,1176,1,1,2
269,0.0,35.3,3,1176,2,1,2
308,0.0,35.3,3,1176,3,1,2
672,0.0,35.3,3,1176,4,1,2
371,0.0,35.3,3,1176,5,1,2
253,0.0,35.3,3,1182,0,1,2
0,0.0,35.3,3,1182,1,1,2
265,0.0,35.3,3,1182,2,1,2
311,0.0,35.3,3,1182,3,1,2
669,0.0,35.3,3,1182,4,1,2
374,0.0,35.3,3,1182,5,1,2
255,0.0,35.3,3,1186,0,1,2
0,0.0,35.3,3,1186,1,1,2
267,0.0,35.3,3,1186,2,1,2
314,0.0,35.3,3,1186,3,1,2
672,0.0,35.3,3,1186,4,1,2
377,0.0,35.3,3,1186,5,1,2
261,0.0,35.3,3,1192,0,1,2
0,0.0,35.3,3,1192,1,1,2
264,0.0,35.3,3,1192,2,1,2
319,0.0,35.3,3,1192,3,1,2
671,0.0,35.3,3,1192,4,1,2
379,0.0,35.3,3,1192,5,1,2
266,0.0,35.3,3,1197,0,1,2
0,0.0,35.3,3,1197,1,1,2
266,0.0,35.3,3,1197,2,1,2
320,0.0,35.3,3,1197,3,1,2
675,0.0,35.3,3,1197,4,1,2
391,0.0,35.3,3,1197,5,1,2
265,0.0,35.3,3,1202,0,1,2
0,0.0,35.3,3,1202,1,1,2
266,0.0,35.3,3,1202,2,1,2
323,0.0,35.3,3,1202,3,1,2
681,0.0,35.3,3,1202,4,1,2
390,0.0,35.3,3,1202,5,1,2
393,0.0,35.3,3,1207,5,1,2
267,0.0,35.3,3,1207,0,1,2
0,0.0,35.3,3,1207,1,1,2
266,0.0,35.3,3,1207,2,1,2
332,0.0,35.3,3,1207,3,1,2
681,0.0,35.3,3,1207,4,1,2
268,0.0,35.3,3,1212,0,1,2
0,0.0,35.3,3,1212,1,1,2
264,0.0,35.3,3,1212,2,1,2
333,0.0,35.3,3,1212,3,1,2
680,0.0,35.3,3,1212,4,1,2
402,0.0,35.3,3,1212,5,1,2
267,0.0,35.3,3,1217,0,1,2
0,0.0,35.3,3,1217,1,1,2
265,0.0,35.3,3,1217,2,1,2
337,0.0,35.3,3,1217,3,1,2
682,0.0,35.3,3,1217,4,1,2
405,0.0,35.3,3,1217,5,1,2
267,0.0,35.3,3,1222,0,1,2
6,0.0,35.3,3,1222,1,1,2
273,0.0,35.3,3,1222,2,1,2
341,0.0,35.3,3,1222,3,1,2
686,0.0,35.3,3,1222,4,1,2
400,0.0,35.3,3,1222,5,1,2
402,0.0,35.3,3,1227,5,1,2
264,0.0,35.3,3,1227,0,1,2
8,0.0,35.3,3,1227,1,1,2
276,0.0,35.3,3,1227,2,1,2
346,0.0,35.3,3,1227,3,1,2
686,0.0,35.3,3,1227,4,1,2
263,0.0,35.3,3,1232,0,1,2
9,0.0,35.3,3,1232,1,1,2
278,0.0,35.3,3,1232,2,1,2
353,0.0,35.3,3,1232,3,1,2
685,0.0,35.3,3,1232,4,1,2
405,0.0,35.3,3,1232,5,1,2
407,0.0,35.3,3,1237,5,1,2
261,0.0,35.3,3,1237,0,1,2
7,0.0,35.3,3,1237,1,1,2
281,0.0,35.3,3,1237,2,1,2
356,0.0,35.3,3,1237,3,1,2
688,0.0,35.3,3,1237,4,1,2
264,0.0,35.3,3,1242,0,1,2
7,0.0,35.3,3,1242,1,1,2
283,0.0,35.3,3,1242,2,1,2
357,0.0,35.3,3,1242,3,1,2
692,0.0,35.3,3,1242,4,1,2
409,0.0,35.3,3,1242,5,1,2
408,0.0,35.3,3,1247,5,1,2
265,0.0,35.3,3,1247,0,1,2
3,0.0,35.3,3,1247,1,1,2
283,0.0,35.3,3,1247,2,1,2
359,0.0,35.3,3,1247,3,1,2
692,0.0,35.3,3,1247,4,1,2
265,0.0,35.3,3,1251,0,1,2
0,0.0,35.3,3,1251,1,1,2
284,0.0,35.3,3,1251,2,1,2
359,0.0,35.3,3,1251,3,1,2
691,0.0,35.3,3,1251,4,1,2
410,0.0,35.3,3,1251,5,1,2
410,0.0,35.3,3,1257,5,1,2
269,0.0,35.3,3,1257,0,1,2
14,0.0,35.3,3,1257,1,1,2
290,0.0,35.3,3,1257,2,1,2
362,0.0,35.3,3,1257,3,1,2
689,0.0,35.3,3,1257,4,1,2
272,0.0,29.5,3,1262,0,1,2
22,0.0,29.5,3,1262,1,1,2
290,0.0,29.5,3,1262,2,1,2
364,0.0,29.5,3,1262,3,1,2
691,0.0,29.5,3,1262,4,1,2
412,0.0,29.5,3,1262,5,1,2
414,0.0,29.5,3,1267,5,1,2
282,0.0,29.5,3,1267,0,1,2
24,0.0,29.5,3,1267,1,1,2
286,0.0,29.5,3,1267,2,1,2
367,0.0,29.5,3,1267,3,1,2
693,0.0,29.5,3,1267,4,1,2
286,0.0,29.5,3,1272,0,1,2
24,0.0,29.5,3,1272,1,1,2
287,0.0,29.5,3,1272,2,1,2
370,0.0,29.5,3,1272,3,1,2
694,0.0,29.5,3,1272,4,1,2
415,0.0,29.5,3,1272,5,1,2
418,0.0,29.5,3,1277,5,1,2
291,0.0,29.5,3,1277,0,1,2
30,0.0,29.5,3,1277,1,1,2
289,0.0,29.5,3,1277,2,1,2
376,0.0,29.5,3,1277,3,1,2
692,0.0,29.5,3,1277,4,1,2
296,0.0,29.5,3,1282,0,1,2
34,0.0,29.5,3,1282,1,1,2
290,0.0,29.5,3,1282,2,1,2
378,0.0,29.5,3,1282,3,1,2
691,0.0,29.5,3,1282,4,1,2
420,0.0,29.5,3,1282,5,1,2
424,0.0,29.5,3,1287,5,1,2
301,0.0,29.5,3,1287,0,1,2
41,0.0,29.5,3,1287,1,1,2
290,0.0,29.5,3,1287,2,1,2
379,0.0,29.5,3,1287,3,1,2
691,0.0,29.5,3,1287,4,1,2
302,0.0,29.5,3,1292,0,1,2
41,0.0,29.5,3,1292,1,1,2
291,0.0,29.5,3,1292,2,1,2
385,0.0,29.5,3,1292,3,1,2
692,0.0,29.5,3,1292,4,1,2
429,0.0,29.5,3,1292,5,1,2
305,0.0,29.5,3,1297,0,1,2
45,0.0,29.5,3,1297,1,1,2
290,0.0,29.5,3,1297,2,1,2
392,0.0,29.5,3,1297,3,1,2
694,0.0,29.5,3,1297,4,1,2
428,0.0,29.5,3,1297,5,1,2
306,0.0,29.5,3,1302,0,1,2
44,0.0,29.5,3,1302,1,1,2
290,0.0,29.5,3,1302,2,1,2
395,0.0,29.5,3,1302,3,1,2
694,0.0,29.5,3,1302,4,1,2
428,0.0,29.5,3,1302,5,1,2
427,0.0,29.5,3,1307,5,1,2
306,0.0,29.5,3,1307,0,1,2
45,0.0,29.5,3,1307,1,1,2
291,0.0,29.5,3,1307,2,1,2
395,0.0,29.5,3,1307,3,1,2
694,0.0,29.5,3,1307,4,1,2
307,0.0,29.5,3,1312,0,1,2
47,0.0,29.5,3,1312,1,1,2
291,0.0,29.5,3,1312,2,1,2
395,0.0,29.5,3,1312,3,1,2
693,0.0,29.5,3,1312,4,1,2
428,0.0,29.5,3,1312,5,1,2
428,0.0,29.5,3,1317,5,1,2
306,0.0,29.5,3,1317,0,1,2
46,0.0,29.5,3,1317,1,1,2
290,0.0,29.5,3,1317,2,1,2
397,0.0,29.5,3,1317,3,1,2
695,0.0,29.5,3,1317,4,1,2
306,0.8,33.5,3,1322,0,1,2
48,0.8,33.5,3,1322,1,1,2
290,0.8,33.5,3,1322,2,1,2
402,0.8,33.5,3,1322,3,1,2
697,0.8,33.5,3,1322,4,1,2
437,0.8,33.5,3,1322,5,1,2
309,0.8,33.5,3,1327,0,1,2
52,0.8,33.5,3,1327,1,1,2
288,0.8,33.5,3,1327,2,1,2
406,0.8,33.5,3,1327,3,1,2
701,0.8,33.5,3,1327,4,1,2
439,0.8,33.5,3,1327,5,1,2
310,0.8,33.5,3,1332,0,1,2
52,0.8,33.5,3,1332,1,1,2
293,0.8,33.5,3,1332,2,1,2
407,0.8,33.5,3,1332,3,1,2
701,0.8,33.5,3,1332,4,1,2
441,0.8,33.5,3,1332,5,1,2
311,0.8,33.5,3,1337,0,1,2
55,0.8,33.5,3,1337,1,1,2
298,0.8,33.5,3,1337,2,1,2
408,0.8,33.5,3,1337,3,1,2
702,0.8,33.5,3,1337,4,1,2
443,0.8,33.5,3,1337,5,1,2
311,0.8,33.5,3,1342,0,1,2
55,0.8,33.5,3,1342,1,1,2
297,0.8,33.5,3,1342,2,1,2
409,0.8,33.5,3,1342,3,1,2
696,0.8,33.5,3,1342,4,1,2
444,0.8,33.5,3,1342,5,1,2
313,0.8,33.5,3,1347,0,1,2
51,0.8,33.5,3,1347,1,1,2
298,0.8,33.5,3,1347,2,1,2
412,0.8,33.5,3,1347,3,1,2
696,0.8,33.5,3,1347,4,1,2
443,0.8,33.5,3,1347,5,1,2
312,0.8,33.5,3,1352,0,1,2
50,0.8,33.5,3,1352,1,1,2
300,0.8,33.5,3,1352,2,1,2
413,0.8,33.5,3,1352,3,1,2
700,0.8,33.5,3,1352,4,1,2
446,0.8,33.5,3,1352,5,1,2
311,0.8,33.5,3,1357,0,1,2
50,0.8,33.5,3,1357,1,1,2
300,0.8,33.5,3,1357,2,1,2
417,0.8,33.5,3,1357,3,1,2
702,0.8,33.5,3,1357,4,1,2
447,0.8,33.5,3,1357,5,1,2
310,0.8,33.5,3,1362,0,1,2
52,0.8,33.5,3,1362,1,1,2
302,0.8,33.5,3,1362,2,1,2
419,0.8,33.5,3,1362,3,1,2
702,0.8,33.5,3,1362,4,1,2
448,0.8,33.5,3,1362,5,1,2
310,0.8,33.5,3,1367,0,1,2
53,0.8,33.5,3,1367,1,1,2
302,0.8,33.5,3,1367,2,1,2
420,0.8,33.5,3,1367,3,1,2
703,0.8,33.5,3,1367,4,1,2
448,0.8,33.5,3,1367,5,1,2
310,0.8,33.5,3,1372,0,1,2
53,0.8,33.5,3,1372,1,1,2
302,0.8,33.5,3,1372,2,1,2
421,0.8,33.5,3,1372,3,1,2
704,0.8,33.5,3,1372,4,1,2
447,0.8,33.5,3,1372,5,1,2
311,0.8,33.5,3,1377,0,1,2
53,0.8,33.5,3,1377,1,1,2
302,0.8,33.5,3,1377,2,1,2
422,0.8,33.5,3,1377,3,1,2
709,0.8,33.5,3,1377,4,1,2
451,0.8,33.5,3,1377,5,1,2
312,0.0,33.5,3,1382,0,1,2
54,0.0,33.5,3,1382,1,1,2
304,0.0,33.5,3,1382,2,1,2
422,0.0,33.5,3,1382,3,1,2
710,0.0,33.5,3,1382,4,1,2
453,0.0,33.5,3,1382,5,1,2
313,0.0,33.5,3,1387,0,1,2
55,0.0,33.5,3,1387,1,1,2
304,0.0,33.5,3,1387,2,1,2
422,0.0,33.5,3,1387,3,1,2
711,0.0,33.5,3,1387,4,1,2
453,0.0,33.5,3,1387,5,1,2
313,0.0,33.5,3,1392,0,1,2
56,0.0,33.5,3,1392,1,1,2
304,0.0,33.5,3,1392,2,1,2
422,0.0,33.5,3,1392,3,1,2
711,0.0,33.5,3,1392,4,1,2
455,0.0,33.5,3,1392,5,1,2
313,0.0,33.5,3,1397,0,1,2
56,0.0,33.5,3,1397,1,1,2
306,0.0,33.5,3,1397,2,1,2
422,0.0,33.5,3,1397,3,1,2
710,0.0,33.5,3,1397,4,1,2
455,0.0,33.5,3,1397,5,1,2
313,0.0,33.5,3,1402,0,1,2
56,0.0,33.5,3,1402,1,1,2
305,0.0,33.5,3,1402,2,1,2
422,0.0,33.5,3,1402,3,1,2
709,0.0,33.5,3,1402,4,1,2
455,0.0,33.5,3,1402,5,1,2
312,0.0,33.5,3,1407,0,1,2
56,0.0,33.5,3,1407,1,1,2
305,0.0,33.5,3,1407,2,1,2
423,0.0,33.5,3,1407,3,1,2
710,0.0,33.5,3,1407,4,1,2
454,0.0,33.5,3,1407,5,1,2
311,0.0,33.5,3,1412,0,1,2
56,0.0,33.5,3,1412,1,1,2
305,0.0,33.5,3,1412,2,1,2
423,0.0,33.5,3,1412,3,1,2
710,0.0,33.5,3,1412,4,1,2
454,0.0,33.5,3,1412,5,1,2
311,0.0,33.5,3,1417,0,1,2
56,0.0,33.5,3,1417,1,1,2
305,0.0,33.5,3,1417,2,1,2
424,0.0,33.5,3,1417,3,1,2
710,0.0,33.5,3,1417,4,1,2
454,0.0,33.5,3,1417,5,1,2
311,0.0,33.5,3,1422,0,1,2
56,0.0,33.5,3,1422,1,1,2
305,0.0,33.5,3,1422,2,1,2
424,0.0,33.5,3,1422,3,1,2
710,0.0,33.5,3,1422,4,1,2
454,0.0,33.5,3,1422,5,1,2
312,0.0,33.5,3,1427,0,1,2
55,0.0,33.5,3,1427,1,1,2
305,0.0,33.5,3,1427,2,1,2
426,0.0,33.5,3,1427,3,1,2
711,0.0,33.5,3,1427,4,1,2
454,0.0,33.5,3,1427,5,1,2
312,0.0,33.5,3,1432,0,1,2
54,0.0,33.5,3,1432,1,1,2
305,0.0,33.5,3,1432,2,1,2
428,0.0,33.5,3,1432,3,1,2
711,0.0,33.5,3,1432,4,1,2
454,0.0,33.5,3,1432,5,1,2
312,0.0,33.5,3,1437,0,1,2
54,0.0,33.5,3,1437,1,1,2
305,0.0,33.5,3,1437,2,1,2
428,0.0,33.5,3,1437,3,1,2
711,0.0,33.5,3,1437,4,1,2
454,0.0,33.5,3,1437,5,1,2
312,0.0,31.7,4,2,0,1,0
54,0.0,31.7,4,2,1,1,0
305,0.0,31.7,4,2,2,1,0
428,0.0,31.7,4,2,3,1,0
711,0.0,31.7,4,2,4,1,0
454,0.0,31.7,4,2,5,1,0
311,0.0,31.7,4,7,0,1,0
53,0.0,31.7,4,7,1,1,0
306,0.0,31.7,4,7,2,1,0
428,0.0,31.7,4,7,3,1,0
716,0.0,31.7,4,7,4,1,0
454,0.0,31.7,4,7,5,1,0
311,0.0,31.7,4,12,0,1,0
53,0.0,31.7,4,12,1,1,0
307,0.0,31.7,4,12,2,1,0
428,0.0,31.7,4,12,3,1,0
716,0.0,31.7,4,12,4,1,0
454,0.0,31.7,4,12,5,1,0
311,0.0,31.7,4,17,0,1,0
52,0.0,31.7,4,17,1,1,0
307,0.0,31.7,4,17,2,1,0
428,0.0,31.7,4,17,3,1,0
716,0.0,31.7,4,17,4,1,0
454,0.0,31.7,4,17,5,1,0
311,0.0,31.7,4,22,0,1,0
52,0.0,31.7,4,22,1,1,0
307,0.0,31.7,4,22,2,1,0
428,0.0,31.7,4,22,3,1,0
716,0.0,31.7,4,22,4,1,0
454,0.0,31.7,4,22,5,1,0
311,0.0,31.7,4,27,0,1,0
52,0.0,31.7,4,27,1,1,0
306,0.0,31.7,4,27,2,1,0
428,0.0,31.7,4,27,3,1,0
715,0.0,31.7,4,27,4,1,0
455,0.0,31.7,4,27,5,1,0
311,0.0,31.7,4,32,0,1,0
52,0.0,31.7,4,32,1,1,0
308,0.0,31.7,4,32,2,1,0
428,0.0,31.7,4,32,3,1,0
716,0.0,31.7,4,32,4,1,0
455,0.0,31.7,4,32,5,1,0
311,0.0,31.7,4,37,0,1,0
52,0.0,31.7,4,37,1,1,0
309,0.0,31.7,4,37,2,1,0
428,0.0,31.7,4,37,3,1,0
716,0.0,31.7,4,37,4,1,0
455,0.0,31.7,4,37,5,1,0
310,0.0,31.7,4,42,0,1,0
51,0.0,31.7,4,42,1,1,0
309,0.0,31.7,4,42,2,1,0
428,0.0,31.7,4,42,3,1,0
716,0.0,31.7,4,42,4,1,0
455,0.0,31.7,4,42,5,1,0
310,0.0,31.7,4,47,0,1,0
52,0.0,31.7,4,47,1,1,0
309,0.0,31.7,4,47,2,1,0
428,0.0,31.7,4,47,3,1,0
716,0.0,31.7,4,47,4,1,0
455,0.0,31.7,4,47,5,1,0
310,0.0,31.7,4,52,0,1,0
52,0.0,31.7,4,52,1,1,0
309,0.0,31.7,4,52,2,1,0
428,0.0,31.7,4,52,3,1,0
716,0.0,31.7,4,52,4,1,0
456,0.0,31.7,4,52,5,1,0
310,0.0,31.7,4,57,0,1,0
52,0.0,31.7,4,57,1,1,0
310,0.0,31.7,4,57,2,1,0
429,0.0,31.7,4,57,3,1,0
715,0.0,31.7,4,57,4,1,0
456,0.0,31.7,4,57,5,1,0
310,0.0,31.7,4,62,0,1,0
53,0.0,31.7,4,62,1,1,0
310,0.0,31.7,4,62,2,1,0
429,0.0,31.7,4,62,3,1,0
715,0.0,31.7,4,62,4,1,0
456,0.0,31.7,4,62,5,1,0
311,0.0,31.7,4,68,0,1,0
53,0.0,31.7,4,68,1,1,0
310,0.0,31.7,4,68,2,1,0
429,0.0,31.7,4,68,3,1,0
715,0.0,31.7,4,68,4,1,0
456,0.0,31.7,4,68,5,1,0
311,0.0,31.7,4,73,0,1,0
53,0.0,31.7,4,73,1,1,0
310,0.0,31.7,4,73,2,1,0
429,0.0,31.7,4,73,3,1,0
715,0.0,31.7,4,73,4,1,0
456,0.0,31.7,4,73,5,1,0
311,0.0,31.7,4,77,0,1,0
53,0.0,31.7,4,77,1,1,0
309,0.0,31.7,4,77,2,1,0
429,0.0,31.7,4,77,3,1,0
714,0.0,31.7,4,77,4,1,0
456,0.0,31.7,4,77,5,1,0
311,0.0,31.7,4,82,0,1,0
53,0.0,31.7,4,82,1,1,0
309,0.0,31.7,4,82,2,1,0
429,0.0,31.7,4,82,3,1,0
714,0.0,31.7,4,82,4,1,0
456,0.0,31.7,4,82,5,1,0
310,0.0,31.7,4,87,0,1,0
52,0.0,31.7,4,87,1,1,0
309,0.0,31.7,4,87,2,1,0
429,0.0,31.7,4,87,3,1,0
714,0.0,31.7,4,87,4,1,0
456,0.0,31.7,4,87,5,1,0
310,0.0,31.7,4,92,0,1,0
52,0.0,31.7,4,92,1,1,0
309,0.0,31.7,4,92,2,1,0
429,0.0,31.7,4,92,3,1,0
714,0.0,31.7,4,92,4,1,0
456,0.0,31.7,4,92,5,1,0
310,0.0,31.7,4,97,0,1,0
52,0.0,31.7,4,97,1,1,0
309,0.0,31.7,4,97,2,1,0
429,0.0,31.7,4,97,3,1,0
714,0.0,31.7,4,97,4,1,0
456,0.0,31.7,4,97,5,1,0
310,0.0,31.7,4,102,0,1,0
52,0.0,31.7,4,102,1,1,0
309,0.0,31.7,4,102,2,1,0
429,0.0,31.7,4,102,3,1,0
714,0.0,31.7,4,102,4,1,0
456,0.0,31.7,4,102,5,1,0
310,0.0,31.7,4,107,0,1,0
52,0.0,31.7,4,107,1,1,0
308,0.0,31.7,4,107,2,1,0
429,0.0,31.7,4,107,3,1,0
715,0.0,31.7,4,107,4,1,0
456,0.0,31.7,4,107,5,1,0
310,0.0,31.7,4,112,0,1,0
53,0.0,31.7,4,112,1,1,0
308,0.0,31.7,4,112,2,1,0
429,0.0,31.7,4,112,3,1,0
715,0.0,31.7,4,112,4,1,0
456,0.0,31.7,4,112,5,1,0
310,0.0,31.7,4,117,0,1,0
53,0.0,31.7,4,117,1,1,0
308,0.0,31.7,4,117,2,1,0
429,0.0,31.7,4,117,3,1,0
715,0.0,31.7,4,117,4,1,0
456,0.0,31.7,4,117,5,1,0
310,0.0,29.5,4,123,0,1,0
53,0.0,29.5,4,123,1,1,0
308,0.0,29.5,4,123,2,1,0
429,0.0,29.5,4,123,3,1,0
715,0.0,29.5,4,123,4,1,0
456,0.0,29.5,4,123,5,1,0
310,0.0,29.5,4,128,0,1,0
53,0.0,29.5,4,128,1,1,0
308,0.0,29.5,4,128,2,1,0
429,0.0,29.5,4,128,3,1,0
715,0.0,29.5,4,128,4,1,0
456,0.0,29.5,4,128,5,1,0
310,0.0,29.5,4,133,0,1,0
53,0.0,29.5,4,133,1,1,0
307,0.0,29.5,4,133,2,1,0
429,0.0,29.5,4,133,3,1,0
715,0.0,29.5,4,133,4,1,0
456,0.0,29.5,4,133,5,1,0
310,0.0,29.5,4,138,0,1,0
53,0.0,29.5,4,138,1,1,0
307,0.0,29.5,4,138,2,1,0
429,0.0,29.5,4,138,3,1,0
715,0.0,29.5,4,138,4,1,0
456,0.0,29.5,4,138,5,1,0
309,0.0,29.5,4,143,0,1,0
53,0.0,29.5,4,143,1,1,0
307,0.0,29.5,4,143,2,1,0
429,0.0,29.5,4,143,3,1,0
715,0.0,29.5,4,143,4,1,0
456,0.0,29.5,4,143,5,1,0
309,0.0,29.5,4,148,0,1,0
53,0.0,29.5,4,148,1,1,0
307,0.0,29.5,4,148,2,1,0
429,0.0,29.5,4,148,3,1,0
715,0.0,29.5,4,148,4,1,0
456,0.0,29.5,4,148,5,1,0
309,0.0,29.5,4,153,0,1,0
53,0.0,29.5,4,153,1,1,0
307,0.0,29.5,4,153,2,1,0
429,0.0,29.5,4,153,3,1,0
715,0.0,29.5,4,153,4,1,0
456,0.0,29.5,4,153,5,1,0
309,0.0,29.5,4,158,0,1,0
53,0.0,29.5,4,158,1,1,0
307,0.0,29.5,4,158,2,1,0
429,0.0,29.5,4,158,3,1,0
715,0.0,29.5,4,158,4,1,0
456,0.0,29.5,4,158,5,1,0
309,0.0,29.5,4,163,0,1,0
53,0.0,29.5,4,163,1,1,0
307,0.0,29.5,4,163,2,1,0
429,0.0,29.5,4,163,3,1,0
715,0.0,29.5,4,163,4,1,0
456,0.0,29.5,4,163,5,1,0
309,0.0,29.5,4,168,0,1,0
53,0.0,29.5,4,168,1,1,0
307,0.0,29.5,4,168,2,1,0
429,0.0,29.5,4,168,3,1,0
715,0.0,29.5,4,168,4,1,0
456,0.0,29.5,4,168,5,1,0
309,0.0,29.5,4,173,0,1,0
53,0.0,29.5,4,173,1,1,0
307,0.0,29.5,4,173,2,1,0
429,0.0,29.5,4,173,3,1,0
715,0.0,29.5,4,173,4,1,0
456,0.0,29.5,4,173,5,1,0
309,0.0,29.5,4,178,0,1,0
53,0.0,29.5,4,178,1,1,0
307,0.0,29.5,4,178,2,1,0
429,0.0,29.5,4,178,3,1,0
715,0.0,29.5,4,178,4,1,0
456,0.0,29.5,4,178,5,1,0
309,0.0,27.7,4,183,0,1,0
53,0.0,27.7,4,183,1,1,0
307,0.0,27.7,4,183,2,1,0
429,0.0,27.7,4,183,3,1,0
715,0.0,27.7,4,183,4,1,0
456,0.0,27.7,4,183,5,1,0
309,0.0,27.7,4,188,0,1,0
53,0.0,27.7,4,188,1,1,0
307,0.0,27.7,4,188,2,1,0
429,0.0,27.7,4,188,3,1,0
715,0.0,27.7,4,188,4,1,0
456,0.0,27.7,4,188,5,1,0
309,0.0,27.7,4,193,0,1,0
53,0.0,27.7,4,193,1,1,0
307,0.0,27.7,4,193,2,1,0
429,0.0,27.7,4,193,3,1,0
715,0.0,27.7,4,193,4,1,0
456,0.0,27.7,4,193,5,1,0
309,0.0,27.7,4,198,0,1,0
53,0.0,27.7,4,198,1,1,0
307,0.0,27.7,4,198,2,1,0
429,0.0,27.7,4,198,3,1,0
715,0.0,27.7,4,198,4,1,0
456,0.0,27.7,4,198,5,1,0
309,0.0,27.7,4,203,0,1,0
53,0.0,27.7,4,203,1,1,0
307,0.0,27.7,4,203,2,1,0
429,0.0,27.7,4,203,3,1,0
715,0.0,27.7,4,203,4,1,0
456,0.0,27.7,4,203,5,1,0
310,0.0,27.7,4,208,0,1,0
54,0.0,27.7,4,208,1,1,0
307,0.0,27.7,4,208,2,1,0
429,0.0,27.7,4,208,3,1,0
714,0.0,27.7,4,208,4,1,0
456,0.0,27.7,4,208,5,1,0
310,0.0,27.7,4,213,0,1,0
54,0.0,27.7,4,213,1,1,0
308,0.0,27.7,4,213,2,1,0
429,0.0,27.7,4,213,3,1,0
714,0.0,27.7,4,213,4,1,0
456,0.0,27.7,4,213,5,1,0
309,0.0,27.7,4,218,0,1,0
54,0.0,27.7,4,218,1,1,0
308,0.0,27.7,4,218,2,1,0
429,0.0,27.7,4,218,3,1,0
714,0.0,27.7,4,218,4,1,0
456,0.0,27.7,4,218,5,1,0
309,0.0,27.7,4,223,0,1,0
54,0.0,27.7,4,223,1,1,0
308,0.0,27.7,4,223,2,1,0
429,0.0,27.7,4,223,3,1,0
714,0.0,27.7,4,223,4,1,0
456,0.0,27.7,4,223,5,1,0
309,0.0,27.7,4,228,0,1,0
54,0.0,27.7,4,228,1,1,0
308,0.0,27.7,4,228,2,1,0
430,0.0,27.7,4,228,3,1,0
714,0.0,27.7,4,228,4,1,0
456,0.0,27.7,4,228,5,1,0
309,0.0,27.7,4,233,0,1,0
54,0.0,27.7,4,233,1,1,0
308,0.0,27.7,4,233,2,1,0
430,0.0,27.7,4,233,3,1,0
714,0.0,27.7,4,233,4,1,0
456,0.0,27.7,4,233,5,1,0
309,0.0,27.7,4,238,0,1,0
54,0.0,27.7,4,238,1,1,0
308,0.0,27.7,4,238,2,1,0
430,0.0,27.7,4,238,3,1,0
714,0.0,27.7,4,238,4,1,0
456,0.0,27.7,4,238,5,1,0
310,0.2,31.7,4,243,0,1,0
54,0.2,31.7,4,243,1,1,0
308,0.2,31.7,4,243,2,1,0
430,0.2,31.7,4,243,3,1,0
714,0.2,31.7,4,243,4,1,0
456,0.2,31.7,4,243,5,1,0
310,0.2,31.7,4,248,0,1,0
54,0.2,31.7,4,248,1,1,0
308,0.2,31.7,4,248,2,1,0
430,0.2,31.7,4,248,3,1,0
714,0.2,31.7,4,248,4,1,0
456,0.2,31.7,4,248,5,1,0
310,0.2,31.7,4,253,0,1,0
54,0.2,31.7,4,253,1,1,0
308,0.2,31.7,4,253,2,1,0
430,0.2,31.7,4,253,3,1,0
714,0.2,31.7,4,253,4,1,0
456,0.2,31.7,4,253,5,1,0
310,0.2,31.7,4,258,0,1,0
54,0.2,31.7,4,258,1,1,0
308,0.2,31.7,4,258,2,1,0
430,0.2,31.7,4,258,3,1,0
714,0.2,31.7,4,258,4,1,0
456,0.2,31.7,4,258,5,1,0
310,0.2,31.7,4,263,0,1,0
54,0.2,31.7,4,263,1,1,0
308,0.2,31.7,4,263,2,1,0
430,0.2,31.7,4,263,3,1,0
714,0.2,31.7,4,263,4,1,0
456,0.2,31.7,4,263,5,1,0
310,0.2,31.7,4,268,0,1,0
54,0.2,31.7,4,268,1,1,0
308,0.2,31.7,4,268,2,1,0
430,0.2,31.7,4,268,3,1,0
714,0.2,31.7,4,268,4,1,0
456,0.2,31.7,4,268,5,1,0
310,0.2,31.7,4,273,0,1,0
54,0.2,31.7,4,273,1,1,0
308,0.2,31.7,4,273,2,1,0
431,0.2,31.7,4,273,3,1,0
713,0.2,31.7,4,273,4,1,0
456,0.2,31.7,4,273,5,1,0
310,0.2,31.7,4,278,0,1,0
54,0.2,31.7,4,278,1,1,0
308,0.2,31.7,4,278,2,1,0
431,0.2,31.7,4,278,3,1,0
713,0.2,31.7,4,278,4,1,0
456,0.2,31.7,4,278,5,1,0
310,0.2,31.7,4,283,0,1,0
54,0.2,31.7,4,283,1,1,0
308,0.2,31.7,4,283,2,1,0
432,0.2,31.7,4,283,3,1,0
713,0.2,31.7,4,283,4,1,0
456,0.2,31.7,4,283,5,1,0
310,0.2,31.7,4,288,0,1,0
54,0.2,31.7,4,288,1,1,0
